game_date,game_pk,away_team,home_team,game_type,game_year,sv_id,batter,pitcher,stand,p_throws,events,des,description,type,hit_location,bb_type,balls,strikes,outs_when_up,inning,inning_topbot,pitch_type,plate_x,plate_z,zone,hc_x,hc_y,hit_distance_sc,launch_speed_angle,pitch_name,on_3b,on_2b,on_1b,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,at_bat_number,pitch_number,away_score,home_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,woba_value,woba_denom,babp_value,iso_value,role_key,pitch_number_appearance,pitcher_at_bat_number,times_faced
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Dan Marra,Emilis Guerrero,R,R,,,called_strike,S,,,0,1,1,3,Top,FT,0.767025333,1.970106122,9,,,,,Two-Seam Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Dan Marra,Emilis Guerrero,R,R,,,ball,B,,,0,2,1,3,Top,CH,0.958449333,2.114040816,13,,,,,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Dan Marra,Emilis Guerrero,R,R,strikeout,,swinging_strike,S,,,1,2,2,3,Top,CH,0.958449333,1.580282993,13,,,,,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Yoichi Ishihara,Emilis Guerrero,R,R,single,,hit_into_play,X,,line_drive,0,0,2,3,Top,FT,0.248585333,1.439346939,13,35.94375,217.6875,220.6349946,6,Two-Seam Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,David Alvarez,Emilis Guerrero,L,R,,,foul,S,,,0,0,2,3,Top,FF,0.748414667,2.86370068,6,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,David Alvarez,Emilis Guerrero,L,R,,,called_strike,S,,,0,1,2,3,Top,FF,-0.743097333,2.37192381,4,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,David Alvarez,Emilis Guerrero,L,R,,,ball,B,,,0,2,2,3,Top,FT,-0.987694667,1.81717551,12,,,,,Two-Seam Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,David Alvarez,Emilis Guerrero,L,R,,,foul,S,,,1,2,2,3,Top,CH,0.493182667,1.694231293,9,,,,,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,David Alvarez,Emilis Guerrero,L,R,strikeout,,swinging_strike,S,,,1,2,0,3,Top,FT,-0.386836,3.868244898,10,,,,,Two-Seam Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Royce Ando,Zach Sloan,R,L,,,called_strike,S,,,0,0,0,3,Bot,FF,0.038550667,1.478329252,13,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Royce Ando,Zach Sloan,R,L,,,ball,B,,,0,1,0,3,Bot,CH,0.586236,0.791640816,13,,,,,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Royce Ando,Zach Sloan,R,L,,,foul,S,,,1,1,0,3,Bot,FF,0.120969333,1.508315646,13,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Royce Ando,Zach Sloan,R,L,,,ball,B,,,1,2,0,3,Bot,SL,1.022257333,2.09305034,13,,,,,Slider,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Royce Ando,Zach Sloan,R,L,,,foul,S,,,2,2,0,3,Bot,SL,0.639409333,1.736212245,9,,,,,Slider,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Royce Ando,Zach Sloan,R,L,,,ball,B,,,2,2,0,3,Bot,SL,-0.931862667,2.126035374,12,,,,,Slider,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Royce Ando,Zach Sloan,R,L,field_out,,hit_into_play,X,,popup,3,2,1,3,Bot,SL,0.947814667,1.93112381,13,38.19375,132.3,137.7027688,3,Slider,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Ryan Rijo,Zach Sloan,L,L,,,ball,B,,,0,0,1,3,Bot,CH,0.166166667,0.731668027,13,,,,,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Ryan Rijo,Zach Sloan,L,L,,,called_strike,S,,,1,0,1,3,Bot,FF,0.131604,2.719765986,5,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Ryan Rijo,Zach Sloan,L,L,,,called_strike,S,,,1,1,1,3,Bot,FF,0.112993333,2.299956463,5,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Ryan Rijo,Zach Sloan,L,L,,,foul,S,,,1,2,1,3,Bot,FF,0.094382667,2.003091156,8,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Ryan Rijo,Zach Sloan,L,L,single,,hit_into_play,X,,ground_ball,1,2,1,3,Bot,CH,0.038550667,3.190552381,2,14.68125,218.7,219.1922195,2,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Christian Kuzemka,Zach Sloan,R,L,,,ball,B,,,0,0,1,3,Bot,CH,0.429374667,1.067515646,13,,,,,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Christian Kuzemka,Zach Sloan,R,L,field_out,,hit_into_play,X,,fly_ball,1,0,2,3,Bot,SL,0.429374667,2.269970068,6,-142.25625,259.2,295.6712375,6,Slider,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Branfy Infante,Zach Sloan,R,L,,,called_strike,S,,,0,0,2,3,Bot,SL,-0.206046667,1.919129252,8,,,,,Slider,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Branfy Infante,Zach Sloan,R,L,,,ball,B,,,0,1,2,3,Bot,FF,0.221998667,1.007542857,13,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Branfy Infante,Zach Sloan,R,L,fielders_choice,,hit_into_play,X,,ground_ball,1,1,0,3,Bot,FF,0.477230667,3.067608163,3,-56.30625,100.8,115.4600961,2,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Jose Vinicio,Jeifry Nunez,L,R,,,foul,S,,,0,0,0,4,Top,FF,0.120969333,3.775287075,11,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Jose Vinicio,Jeifry Nunez,L,R,,,foul,S,,,0,1,0,4,Top,CH,-0.915910667,2.659793197,10,,,,,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Jose Vinicio,Jeifry Nunez,L,R,,,ball,B,,,0,2,0,4,Top,FF,-0.878689333,3.508408163,10,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Jose Vinicio,Jeifry Nunez,L,R,,,ball,B,,,1,2,0,4,Top,CH,-1.032892,1.961110204,12,,,,,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Jose Vinicio,Jeifry Nunez,L,R,,,ball,B,,,2,2,0,4,Top,CH,-0.514452,4.084146939,10,,,,,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Jose Vinicio,Jeifry Nunez,L,R,single,,hit_into_play,X,,fly_ball,3,2,0,4,Top,FF,0.075772,2.515858503,5,-142.25625,219.7125,261.7449585,3,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Jose Vinicio,Jeifry Nunez,L,R,,,,,,,,,0,4,Top,UN,,,0,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Justin Marra,Jeifry Nunez,L,R,,,called_strike,S,,,0,0,0,4,Top,CH,-0.759049333,1.952114286,7,,,,,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Justin Marra,Jeifry Nunez,L,R,,,ball,B,,,0,1,0,4,Top,FF,-1.078089333,1.991096599,12,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Justin Marra,Jeifry Nunez,L,R,,,swinging_strike,S,,,1,1,0,4,Top,FF,0.477230667,2.278965986,6,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Justin Marra,Jeifry Nunez,L,R,strikeout,,swinging_strike,S,,,1,2,1,4,Top,CH,-0.6979,2.012087075,7,,,,,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Jordan Castaldo,Jeifry Nunez,L,R,,,swinging_strike,S,,,0,0,1,4,Top,FF,0.030574667,1.910133333,8,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Jordan Castaldo,Jeifry Nunez,L,R,,,swinging_strike,S,,,0,1,1,4,Top,CH,0.131604,2.033077551,8,,,,,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Jordan Castaldo,Jeifry Nunez,L,R,,,ball,B,,,0,2,1,4,Top,FF,-0.341638667,3.868244898,10,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Jordan Castaldo,Jeifry Nunez,L,R,,,ball,B,,,1,2,1,4,Top,FF,0.477230667,1.244435374,13,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Jordan Castaldo,Jeifry Nunez,L,R,,,ball,B,,,2,2,1,4,Top,FF,-0.487865333,1.21145034,12,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Jordan Castaldo,Jeifry Nunez,L,R,walk,,ball,B,,,3,2,1,4,Top,FF,0.293782667,0.884598639,13,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Johnathan Solazzo,Jeifry Nunez,L,R,,,ball,B,,,0,0,1,4,Top,FF,-1.006305333,2.97764898,10,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Johnathan Solazzo,Jeifry Nunez,L,R,,,swinging_strike,S,,,1,0,1,4,Top,FF,-0.650044,2.392914286,4,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Johnathan Solazzo,Jeifry Nunez,L,R,field_error,,hit_into_play,X,,ground_ball,1,1,1,4,Top,CH,-0.187436,1.694231293,8,11.41875,129.9375,130.438268,2,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Greg Carrington,Jeifry Nunez,L,R,field_out,,hit_into_play,X,,fly_ball,0,0,2,4,Top,FF,-0.25922,1.847161905,8,-140.23125,218.7,259.7970236,3,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Brad McQuinn,Zach Sloan,L,L,,,ball,B,,,0,0,0,4,Bot,FF,1.030233333,2.042073469,13,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Brad McQuinn,Zach Sloan,L,L,,,ball,B,,,1,0,0,4,Bot,SL,-1.242926667,0.833621769,12,,,,,Slider,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Brad McQuinn,Zach Sloan,L,L,,,ball,B,,,2,0,0,4,Bot,FF,-0.360249333,4.084146939,10,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Brad McQuinn,Zach Sloan,L,L,,,called_strike,S,,,3,0,0,4,Bot,SL,-0.368225333,2.206998639,7,,,,,Slider,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Brad McQuinn,Zach Sloan,L,L,,,called_strike,S,,,3,1,0,4,Bot,SL,0.703217333,2.308952381,6,,,,,Slider,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Brad McQuinn,Zach Sloan,L,L,field_out,,hit_into_play,X,,ground_ball,3,2,1,4,Bot,SL,-0.006646667,1.664244898,8,16.5375,37.125,40.64178307,2,Slider,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Josh Tibbits,Zach Sloan,L,L,,,ball,B,,,0,0,1,4,Bot,CH,0.158190667,0.872604082,13,,,,,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Josh Tibbits,Zach Sloan,L,L,,,ball,B,,,1,0,1,4,Bot,FF,0.748414667,1.529306122,9,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Josh Tibbits,Zach Sloan,L,L,,,ball,B,,,2,0,1,4,Bot,SL,-1.160508,1.334394558,12,,,,,Slider,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Josh Tibbits,Zach Sloan,L,L,walk,,ball,B,,,3,0,1,4,Bot,FF,0.97706,2.791733333,11,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Tyler Plumpton,Zach Sloan,R,L,,,ball,B,,,0,0,1,4,Bot,FF,0.285806667,3.838258503,11,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Tyler Plumpton,Zach Sloan,R,L,,,ball,B,,,1,0,1,4,Bot,SL,-1.115310667,0.596729252,12,,,,,Slider,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Tyler Plumpton,Zach Sloan,R,L,,,ball,B,,,2,0,1,4,Bot,FF,1.17646,2.135031293,13,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Tyler Plumpton,Zach Sloan,R,L,,,called_strike,S,,,3,0,1,4,Bot,FF,-0.751073333,1.685235374,7,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Tyler Plumpton,Zach Sloan,R,L,,,called_strike,S,,,3,1,1,4,Bot,SL,-0.533062667,2.254976871,4,,,,,Slider,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Tyler Plumpton,Zach Sloan,R,L,single,,hit_into_play,X,,ground_ball,3,2,1,4,Bot,FF,-0.033233333,2.761746939,5,1.96875,156.7125,156.724866,2,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Owen Jansen,Zach Sloan,L,L,,,ball,B,,,0,0,1,4,Bot,FF,0.594212,4.339031293,11,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Owen Jansen,Zach Sloan,L,L,,,called_strike,S,,,1,0,1,4,Bot,SL,0.346956,2.827717007,6,,,,,Slider,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Owen Jansen,Zach Sloan,L,L,,,called_strike,S,,,1,1,1,4,Bot,SL,-0.703217333,3.163564626,1,,,,,Slider,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Owen Jansen,Zach Sloan,L,L,single,,hit_into_play,X,,ground_ball,1,2,1,4,Bot,FF,0.017281333,1.862155102,8,-9.61875,266.2875,266.461166,5,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Starlin Rodriguez,Zach Sloan,R,L,,,called_strike,S,,,0,0,1,4,Bot,SL,-0.017281333,1.403363265,12,,,,,Slider,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Starlin Rodriguez,Zach Sloan,R,L,,,called_strike,S,,,0,1,1,4,Bot,FF,0.679289333,2.138029932,9,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Starlin Rodriguez,Zach Sloan,R,L,field_out,,hit_into_play,X,,fly_ball,0,2,2,4,Bot,CH,0.067796,1.748206803,8,100.74375,231.8625,252.8033269,3,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Royce Ando,Zach Sloan,R,L,single,,hit_into_play,X,,line_drive,0,0,2,4,Bot,FF,-0.05982,1.622263946,8,-119.98125,207.5625,239.7450558,6,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Ryan Rijo,Zach Sloan,L,L,,,ball,B,,,0,0,2,4,Bot,SL,0.152873333,0.800636735,13,,,,,Slider,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Ryan Rijo,Zach Sloan,L,L,,,swinging_strike,S,,,1,0,2,4,Bot,FF,0.05982,1.832168707,8,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Ryan Rijo,Zach Sloan,L,L,,,ball,B,,,1,1,2,4,Bot,SL,-1.203046667,1.937121088,12,,,,,Slider,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Ryan Rijo,Zach Sloan,L,L,,,swinging_strike,S,,,2,1,2,4,Bot,SL,-1.261537333,1.229442177,12,,,,,Slider,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Ryan Rijo,Zach Sloan,L,L,single,,hit_into_play,X,,popup,2,2,2,4,Bot,SL,-0.854761333,1.574285714,12,65.30625,228.825,237.9617341,5,Slider,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Christian Kuzemka,Julian Valdez,R,R,,,swinging_strike,S,,,0,0,2,4,Bot,FF,0.211364,2.524854422,5,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Christian Kuzemka,Julian Valdez,R,R,,,ball,B,,,0,1,2,4,Bot,FF,0.945156,3.313496599,11,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Christian Kuzemka,Julian Valdez,R,R,,,swinging_strike,S,,,1,1,2,4,Bot,FF,-0.421398667,3.205545578,1,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Christian Kuzemka,Julian Valdez,R,R,,,foul,S,,,1,2,2,4,Bot,FF,0.203388,3.505409524,2,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Christian Kuzemka,Julian Valdez,R,R,,,foul,S,,,1,2,2,4,Bot,FF,-0.171484,3.478421769,2,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Christian Kuzemka,Julian Valdez,R,R,strikeout,,swinging_strike,S,,,1,2,0,4,Bot,FF,0.203388,4.288054422,11,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,James Dutton,Jeifry Nunez,R,R,,,ball,B,,,0,0,0,5,Top,FF,0.929204,3.46942585,11,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,James Dutton,Jeifry Nunez,R,R,single,,hit_into_play,X,,ground_ball,1,0,0,5,Top,FF,-0.232633333,2.350933333,5,-77.56875,139.3875,159.5173537,2,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Dan Marra,Jeifry Nunez,R,R,field_out,,hit_into_play,X,,ground_ball,0,0,1,5,Top,FF,0.323028,3.103591837,3,34.0875,42.525,54.50076404,2,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Yoichi Ishihara,Jeifry Nunez,R,R,,,called_strike,S,,,0,0,1,5,Top,FF,0.195412,1.571287075,8,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Yoichi Ishihara,Jeifry Nunez,R,R,field_error,,hit_into_play,X,,ground_ball,0,1,1,5,Top,CH,0.288465333,2.455885714,6,-44.49375,110.25,118.8896812,2,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Yoichi Ishihara,Jeifry Nunez,R,R,,,,,,,,,1,5,Top,UN,,,0,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Yoichi Ishihara,Jeifry Nunez,R,R,,,,,,,,,1,5,Top,UN,,,0,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,David Alvarez,Jeifry Nunez,L,R,,,foul,S,,,0,0,1,5,Top,CH,0.724486667,2.224990476,9,,,,,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,David Alvarez,Jeifry Nunez,L,R,,,ball,B,,,0,1,1,5,Top,FF,0.118310667,3.592370068,2,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,David Alvarez,Jeifry Nunez,L,R,sac_fly,,hit_into_play,X,,fly_ball,1,1,2,5,Top,CH,-0.163508,1.54130068,8,-105.80625,231.8625,254.8630641,3,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Jose Vinicio,Jeifry Nunez,L,R,,,called_strike,S,,,0,0,2,5,Top,FF,-0.711193333,2.869697959,4,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Jose Vinicio,Jeifry Nunez,L,R,,,swinging_strike,S,,,0,1,2,5,Top,FF,0.663337333,3.112587755,3,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Jose Vinicio,Jeifry Nunez,L,R,,,ball,B,,,0,2,2,5,Top,CH,0.296441333,1.040527891,13,,,,,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Jose Vinicio,Jeifry Nunez,L,R,,,ball,B,,,1,2,2,5,Top,CH,0.280489333,0.77065034,13,,,,,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Jose Vinicio,Jeifry Nunez,L,R,,,foul,S,,,2,2,2,5,Top,FF,0.519769333,2.890688435,6,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Jose Vinicio,Jeifry Nunez,L,R,,,ball,B,,,2,2,2,5,Top,FF,1.109993333,1.619265306,13,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Jose Vinicio,Jeifry Nunez,L,R,,,foul,S,,,3,2,2,5,Top,CH,-1.000988,1.580282993,12,,,,,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Jose Vinicio,Jeifry Nunez,L,R,walk,,ball,B,,,3,2,2,5,Top,CH,-1.155190667,3.322492517,10,,,,,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
2023-05-18,20230518TORBAR1,TOR,BAR,R,2023,,Jose Vinicio,Jeifry Nunez,L,R,,,,,,,,,2,5,Top,UN,,,0,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,
